pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,pc54,pc55,pc56,pc57,pc58,pc59,pc60,pc61,pc62,pc63,pc64,pc65,pc66,pc67,pc68,pc69,pc70,pc71,pc72,pc73,pc74,pc75,pc76,pc77,pc78,pc79,pc80,pc81,pc82,pc83,pc84,pc85,pc86,pc87,pc88,pc89,pc90,pc91,pc92,pc93,pc94,pc95,pc96,pc97,pc98,pc99,pc100,pc101,pc102,pc103,pc104,pc105,pc106,pc107,pc108,pc109,pc110,pc111,pc112,pc113,pc114,pc115,pc116,pc117,pc118,pc119,pc120,pc121,pc122,pc123,pc124,pc125,pc126,pc127,pc128,pc129,pc130,pc131,pc132,pc133,pc134,pc135,pc136,pc137,pc138,pc139,pc140,pc141,pc142,pc143,pc144,pc145,pc146,pc147,pc148,pc149,pc150,pc151,pc152,pc153,pc154,pc155,pc156,pc157,pc158,pc159,target
-154.58508,-7.315394,75.07866,-26.05947,37.303936,-16.023691,-12.572599,-24.834534,6.058566,14.033356,0.5149917,0.1257223,-5.838976,9.8695,3.3160646,-5.2206244,3.950831,-2.7980874,-3.755632,2.9417548,-1.3435011,5.357389,2.1073077,-3.4175715,-2.772065,-3.5440822,9.220529,-1.616411,5.1393957,-12.425372,-5.717262,-1.7940197,-7.083583,-4.2212305,-2.922969,2.283526,4.7998705,2.642797,-5.353014,-0.60743326,0.2565876,2.4328244,-2.5334,-5.5657353,-6.952727,3.6575713,0.8244591,-0.956902,-0.9709688,1.027063,-0.8308781,-4.6224403,0.4953687,1.906194,3.3845484,-2.7405245,-3.8798656,-1.0448644,-2.8256788,1.629863,0.6313112,0.5387665,2.0330944,-5.7480702,0.6252017,-0.70072615,-3.6511428,3.1703806,5.063171,3.695737,1.8185133,-0.27369824,2.47716,-2.134092,-2.5639558,-1.5162692,1.2433151,1.2303895,0.7043463,-1.0398905,0.29770583,1.363225,-0.8775418,2.3181472,1.7737695,-2.97608,-0.7683974,2.7897556,0.14385341,0.8567687,1.0402389,-0.83953506,-1.6644146,-1.4152716,6.9752517,-2.4579575,-4.205997,3.3889875,-2.0131526,1.1870936,-4.201815,2.9924722,-1.0717949,3.7500246,2.028345,1.8823359,5.396683,2.0412595,-3.2951338,-1.560079,1.49805,4.546799,0.8223667,1.1953745,0.8529488,-0.34903857,-1.2942952,-0.442269,-1.1153873,-0.765219,-1.4643847,-2.5314436,-2.6354477,-0.5640926,-0.25006828,3.2661016,1.9816673,2.8081684,4.1345334,2.3124015,-0.9149932,1.1741362,1.6987559,0.0555399,0.4212696,2.422859,-1.3058822,-2.3889925,-2.2591755,-1.4403353,-3.3031974,0.72608036,2.1747756,-3.978579,1.2537055,-2.5816321,-0.58964854,0.7971272,1.1541482,-0.7399071,0.25657132,-1.4209428,-0.0887756,2.0217316,0.96104884,0.50521165,-1.8257872,0.18294512,1.9194732,0.32434067,senior
21.241467,89.16239,-47.05788,37.417072,24.772976,63.703934,-22.50502,4.9476404,-8.503487,2.3099077,3.7037442,-0.10332946,10.827918,-14.689006,32.70833,12.836176,4.6930723,-13.259319,-8.365344,-5.7886405,-6.9097834,-3.8376093,0.8883059,8.709216,-3.4995625,-3.6089363,-8.4017315,1.0735025,13.625179,9.491967,0.9980646,8.439382,1.6217254,-10.059594,-8.493092,-1.5225438,-7.854247,-1.8168256,-0.7656958,-3.3089678,-2.7415786,15.793739,1.0041919,-2.6493168,6.553393,-7.966538,-6.507136,7.0116167,-2.6393452,8.952225,-5.1929865,-4.683335,-6.804813,-13.386227,6.2257543,-7.6166735,0.9888809,-4.8483567,-0.3734702,5.3938065,3.9772897,4.2106614,7.3920527,-7.298732,-4.2629094,-2.3330662,-1.2793427,1.907211,-3.4268513,-2.4103022,0.5310114,-3.5087383,3.0963998,3.054843,-3.4557102,-3.6465228,-2.9083905,-2.639566,0.1755097,2.5002275,-4.084465,5.595107,4.2518435,0.0021805288,11.808695,0.57235956,3.675076,-1.3450027,-3.888778,-3.2166116,-1.4723626,4.62259,-6.1476045,10.252408,-9.778012,2.7709343,3.6555905,1.6760662,2.4971733,-4.6568794,1.2243464,1.8869369,4.8127403,8.323373,-0.037180267,0.584426,2.1060584,1.2725774,-0.7861558,3.1426141,2.0580676,-0.4239387,-4.6910987,-1.2993267,-3.6405308,-4.2967625,-2.484848,3.002841,-0.85566324,-4.578019,-6.7315483,1.1379558,1.1030374,4.225131,-2.0297413,0.8377259,0.5824437,3.3111618,8.976452,4.1739874,-4.715262,0.7068698,-4.6713395,-2.6585193,-6.1830025,0.07471046,3.1168659,-2.6493127,2.4516633,0.3027384,-0.7731632,-3.0111983,5.288319,-3.3820388,6.0578904,-1.9049423,-2.1297772,-3.9825783,-4.3875775,-1.5229262,4.7136507,-5.51041,0.60401905,-1.1465771,-4.503156,2.461827,-2.850593,-2.0084138,-1.4102768,-0.6157773,young_adult
75.1457,0.20123233,36.424,-24.007238,0.3066367,12.280427,26.997423,2.1722984,6.7956963,7.5770993,16.17769,3.4050384,9.140536,4.6052513,6.1625876,-7.3605857,17.937597,-4.143379,13.688795,-18.66542,1.7466292,-3.7509449,-4.6948605,2.5534778,-3.390608,-1.6305727,4.626891,-8.001746,0.34011462,-11.924953,7.027911,-3.9117289,8.207533,-3.825014,0.22649938,-6.388228,-5.3827915,1.7436514,-0.39924183,4.9383564,-1.2389979,-11.054596,-1.7369114,-1.4057316,-0.07923572,-0.41487303,13.237071,-1.1185218,8.2786665,-2.5538828,-3.575842,3.1599052,-3.6139932,-0.08919632,6.3113666,-9.272768,4.6602917,1.7354997,8.1463585,-4.7389855,-6.612633,-1.4764901,-0.6025828,-6.757979,-8.803506,-4.4290586,-4.127223,-1.7559929,2.210358,-1.3476088,-8.540494,0.7570145,2.1767852,-5.9786787,5.2356076,-0.69604874,-2.3073997,1.5992277,-0.52630234,0.5009124,-6.2177334,0.976568,1.1417933,3.9648004,-0.13037248,-5.848284,-5.980555,-1.1850157,-0.40504456,4.6073627,2.1688318,-6.317351,-3.175465,-4.3189273,-0.60385334,-0.31503654,-0.49294767,4.96672,2.848014,-0.20348518,-2.9065554,-2.3524058,-2.6173794,1.976132,-2.8216236,-4.4689345,-0.70608246,-0.68180615,-0.16159967,-2.999837,-1.1904457,-2.6556425,4.274484,0.7322799,2.793576,2.0845892,-3.2324061,-0.4829871,0.547765,-2.1742983,-1.910412,-1.3285409,-1.7661866,3.733799,-1.0831589,1.7139462,0.27762887,-4.947798,-1.980217,4.4961195,0.0032011883,-5.19656,-3.205845,2.3776467,-2.4920404,2.8978536,-0.45808443,0.66037846,-0.46430779,-1.7016009,5.663813,0.45134473,0.0106133865,6.187674,-6.9443045,1.9762309,-1.0649171,1.2593064,-0.8724727,2.6848233,-2.759466,-3.1919303,3.0005565,0.19135945,-2.0419247,0.93794143,1.711756,-2.5529156,-0.20102529,1.3354652,child
23.266048,20.186981,-2.3833668,-31.944578,62.43593,-4.315911,6.658018,-6.054233,-13.369376,-15.747015,-10.531813,-2.5561748,-12.412158,-26.337088,-7.4375887,4.93918,-9.36236,-5.4001517,4.00364,-22.687956,-1.2866312,4.3906317,-3.4020557,5.1453223,-2.716966,-6.5189257,2.3734205,-0.69176674,-12.20327,5.8308954,-5.825201,3.837919,-11.334157,2.5174043,-3.2944596,-3.5922294,2.5594795,-3.5994067,-16.424137,-9.165456,-8.326542,-4.653729,-2.905798,0.8290607,-1.7305545,-2.957184,5.9023304,1.9886013,-6.5301642,1.944764,5.968494,-4.211609,-7.189284,8.765481,3.9808023,2.001468,1.0499017,-1.7206606,0.8730235,-4.6737823,-3.173587,-3.0352988,2.0616632,-8.720912,-5.181784,1.0736874,-1.4159826,-8.743215,-1.0026513,-11.054401,4.6193438,6.1522336,1.8814219,0.5165486,7.181733,2.3372293,8.176778,-1.5068016,7.6459217,-0.27618706,4.705656,5.53978,0.96682286,0.03293007,-9.819458,0.3302225,-0.7569827,1.4565152,-5.301291,3.5288815,-4.3751855,0.7564427,5.8449216,-1.2632972,0.5118777,-2.2423697,7.0032063,-0.22284609,5.4398975,0.8814564,-1.6876757,4.3761067,0.5471207,8.144706,2.775831,4.9488735,1.0221137,3.8978136,-0.108731315,4.110895,-0.7095334,-0.24416912,6.332921,2.3474004,3.666427,2.6171541,-0.09184583,-1.7392901,7.6255827,-0.5295295,1.8616041,0.49483654,5.3310413,0.5190794,-6.3402066,0.060452584,0.18645193,3.4822023,3.2889657,4.8225756,-1.2855031,-1.9827517,6.401776,-1.2716683,-2.6169665,5.891807,0.01010259,2.6361887,-1.3121823,-0.34118417,1.6640446,1.421224,1.6280833,4.173551,-2.8827167,-4.8565464,-3.226859,0.6020188,0.05349148,0.57251334,4.576607,-5.1688952,5.7676044,1.4368887,2.3848114,-1.755051,-6.0096006,1.0297105,1.1006137,-0.1625155,teen
20.713476,5.07838,-2.6319053,6.8600216,16.940962,4.467253,-19.85213,-20.077261,-34.764877,6.784771,15.283804,11.259643,-1.8972436,-0.37183154,18.703438,0.023300545,11.657411,12.416934,-22.949928,5.705774,-29.870747,-16.409206,-5.2964525,-12.261491,6.0765915,4.9269032,-2.7699103,-3.5151339,3.3311121,1.737294,-3.4077759,-3.2071528,0.06309445,-11.52473,-7.387366,-6.988439,-8.035735,-7.2657375,4.891271,-2.8468857,2.6481621,4.9360104,2.4086525,4.05411,-3.0666366,-3.3289227,-2.7383204,4.842348,5.212477,-5.5894604,5.2544603,-4.467494,-3.8581188,2.6171043,-6.0271983,-1.9388784,2.602519,-7.847064,0.48460096,-10.020818,6.320861,4.85926,4.88897,0.83315927,4.413355,-3.2611566,3.837669,4.8990927,4.424154,-2.2984352,-4.9075036,-0.78286076,3.320228,-1.271188,-2.1215813,1.3004261,0.74298614,1.0201772,-3.4054463,-5.9198375,2.386765,-1.0182453,-0.9610162,1.6171628,-2.421227,1.5773777,1.8962922,0.5643989,-3.7949324,-1.8197677,-1.4147848,0.5756777,-5.1450033,-1.4740548,1.1896755,-4.4369097,-6.5312114,-2.1767838,2.6160579,3.9533517,0.941643,-1.2501392,-0.32227162,2.670731,3.8522682,-1.7966537,-1.6810436,0.2195234,-0.5832932,-0.7693248,-1.2856688,3.4529757,5.055074,-2.6104965,3.331761,1.1980022,2.7390063,0.8310853,3.247332,1.3170781,-2.573231,-0.64616716,0.6143018,-0.88304347,3.4194424,3.1299179,-0.924895,1.9438572,1.1975799,-2.579197,-4.6069574,5.124257,3.0509117,1.7084724,-0.9832826,0.5981322,2.4910593,0.5897392,0.36753446,1.2720988,-1.1464397,-0.7248438,1.1108228,0.32054046,-0.06383136,1.300576,-2.4566693,0.95699745,-2.3504956,2.5200968,-2.0980399,4.392182,0.14993119,0.08340737,1.630208,-1.7647806,2.1398323,1.6928184,-2.8536208,-4.218227,teen
81.1942,8.766274,11.9815855,11.6019535,-5.522445,-11.490858,11.951858,-22.630121,18.911913,-16.806005,2.0897737,18.249199,-1.4894387,-0.28304768,1.0917729,-2.2591565,-6.7707505,-6.088953,-9.593302,4.714245,-1.2709438,3.1683967,11.259234,-2.9398062,-1.5565171,-3.243975,1.1166116,-1.3996812,-2.1364503,-4.1408854,-1.4458898,2.688883,-8.619075,-4.1641183,0.24467584,-7.6429667,-4.346201,-1.2877109,0.3618342,-0.78657985,1.1923695,4.273287,3.9768326,-4.552659,5.1593337,0.8946782,3.5369039,0.25705627,-3.0878642,3.0240076,1.6549866,2.7209523,-0.14781095,-1.8852129,3.9630783,-0.4899414,-1.4224087,-1.2015938,-2.0075061,3.0711565,0.29787013,0.78450936,-0.46201575,0.56854326,-1.7275808,1.4236258,2.8883839,-0.99687475,5.9034944,1.5036488,-3.4697027,-3.0464027,-0.95217484,-0.85574096,2.4137735,1.4154134,0.81403315,2.5318744,2.7306387,-3.1331222,0.43614778,-3.7964525,-1.1864607,3.2251914,-0.22510149,2.323991,-1.3696928,0.85186154,-2.1860895,4.8620048,5.086395,0.8898728,-1.2190253,0.7490557,0.33865705,-1.4912466,2.8985531,-1.0482371,2.0356336,0.59712183,-2.0604432,0.36460963,0.73748285,0.007415143,-0.59163713,-3.0113854,-1.0773684,-1.5389016,-0.80940074,1.1989635,-2.396356,1.8111628,-0.49277967,1.5705327,1.0446839,1.4355556,-0.72779536,-2.3586586,2.2479122,0.30222106,2.138444,-1.4981688,-2.761574,1.1915938,0.09470598,-0.53819066,-1.8150114,-1.0426918,0.90692383,2.1341772,-0.8265436,-1.4255984,1.1736847,-1.7032155,0.1988419,1.1414537,2.0469499,-1.5854527,1.7613409,1.5579052,-0.120845206,1.1545199,0.6910623,0.5624116,-1.3484666,-2.9145157,-1.7078258,-0.22109586,-0.83397114,-0.7241509,1.3508252,1.2415538,0.09234672,-0.5094749,0.63307923,-1.9649082,1.5432549,0.040467463,-1.439441,-2.085218,senior
-6.5068297,-24.0649,4.0327635,24.746342,3.1397066,12.855054,19.360216,-23.211315,6.702918,-2.007018,-9.034588,-4.6795864,-4.7023377,-6.7931623,5.03712,17.339611,-7.352954,10.435935,-3.1223044,-7.344753,-0.6349774,-0.59958154,-2.7798328,-3.9609427,-7.3285785,-4.3742166,-5.8586144,-1.9272953,-3.8312771,5.002373,5.845053,2.5667057,-5.145142,-3.1964936,-3.692072,-1.9937695,3.0277007,-1.2831765,-1.4606249,1.2692568,-0.95574075,-0.27000463,-0.74957323,3.0876062,3.174923,4.5505166,-4.5105906,5.090003,-2.7350159,-4.63568,0.8115025,4.458124,-0.58555543,-1.762851,-8.268517,-5.800891,0.21438777,-4.4976697,-1.139354,-3.749002,1.0367934,-0.882008,-5.3050046,2.0629838,1.559539,-1.0432504,6.392604,1.4367403,1.5251448,0.28927556,0.66067326,2.7307477,-0.5221751,0.4154058,-0.9714262,1.4041295,3.2349665,-0.72743446,-0.34238905,1.2158332,-1.7495393,2.8786268,0.75329113,3.2666438,-0.75878435,-1.2788173,1.6990646,1.3041018,-2.0221272,1.2044983,6.693537,-3.2341754,1.1686105,-1.8297038,1.3219029,-1.6230277,-2.963054,0.0107683875,-0.092565216,0.90610933,0.74008,-0.7391255,-2.216093,-2.9732473,0.4831187,-2.521921,1.1324643,-0.6376752,-0.98705673,-0.20125565,-1.2773342,0.07964335,-0.67020667,-3.7024639,-0.20572934,0.94440585,1.4349816,4.8245344,-3.1756735,1.7912143,0.75270545,0.74401945,1.7284044,-1.8888555,2.6696208,-2.42957,-2.2801316,1.042754,0.75620496,-0.40873754,-0.06260495,-3.1564589,-0.11947606,-1.5445106,1.7868687,1.08456,-1.0172535,-0.40063885,-0.083508864,2.7577174,2.1232057,-0.672224,-0.3451989,0.777965,-0.60866207,-0.0830604,0.2729627,-2.0841491,0.6610021,-2.4568868,2.7368238,0.2016014,-2.012838,3.3433418,4.05118,0.5380086,-0.18448906,0.26303706,-3.161225,0.28685504,elderly
-63.180138,-4.305778,7.7559433,-21.545341,-52.653175,5.533467,24.155106,12.610409,-1.2809799,9.230706,-13.0760975,14.840175,1.4788014,-6.4552097,2.9481676,-3.0652153,-3.1703892,10.22201,-2.9317224,-11.946465,-5.807917,-14.1467,6.696666,5.374355,-6.1739655,0.014714916,6.208234,7.158174,-7.736827,-2.8997684,-5.8951197,2.5188742,5.8072295,-14.785622,11.988917,-4.49948,10.562031,-10.999361,-1.244683,-1.3828721,-5.1880627,2.351196,0.42989346,-6.840603,7.759792,-2.5687118,3.027195,-3.2584078,-5.3057694,2.6388018,-3.8879464,0.7566136,0.40816176,-3.935334,-8.25305,-1.7307514,9.640278,1.7320682,-10.464266,-0.8440048,-2.885611,-0.855506,-0.78001523,-0.9966131,-0.16837837,6.481645,-1.3003157,1.8884544,6.0543942,2.7516167,-0.86480755,3.8281643,0.5427604,-5.493626,-1.2652831,-6.5586376,3.4563327,-4.720875,5.5402846,-2.8940601,0.86677706,-5.0092177,6.7405696,-2.4511223,-4.057624,-2.7281468,-5.125952,-2.0512295,-2.9297905,3.289285,-1.8795801,6.9756885,0.27624446,4.811001,-3.470245,1.4743657,3.4844751,0.88819206,1.7186279,4.865996,2.388455,2.8173528,1.1523992,-0.82569855,-3.1602368,3.875362,2.0475047,-4.454661,3.1845827,-0.7522002,-2.189942,2.9319968,0.21761413,-4.51296,2.470114,-0.71519226,8.315095,2.2698696,2.058913,1.968561,1.296215,0.8727134,-2.7539427,-2.6882226,-0.18768515,0.95060486,0.97469485,-1.9878471,-1.0457759,4.237845,-0.42749244,0.97995895,-3.003243,-3.2431219,1.5268583,0.8896649,2.8086932,4.3101096,0.8282752,-2.644956,-0.17994742,-3.094193,2.3980684,0.9182976,-4.357157,3.6842973,-1.9178098,-2.3373342,-0.49298492,-2.7183857,-2.3396327,1.2890904,0.39145252,3.6177857,-4.7948914,-1.1757178,-0.85663503,-1.2206184,1.9220935,-2.2352831,child
111.99814,-47.676952,-7.42822,-20.255386,39.74043,-13.637793,-1.0068285,2.7055912,30.473217,2.0867562,3.909078,8.726801,-4.526178,-12.127035,5.9816604,3.4544263,12.247884,-4.366236,-4.748787,2.478791,24.742912,-7.5923386,4.7130866,-2.6455202,-2.2639782,-5.3826895,-7.147284,-10.985664,-5.189898,-5.812858,10.393228,0.7375312,1.4632438,-1.5010188,-3.5328474,-0.034789603,4.8967814,2.354634,-0.7380696,-12.61942,2.166925,-2.773403,-2.0697703,-0.6548961,5.42601,-0.9967351,-4.4793377,4.475107,-3.027444,4.0221143,4.710882,5.4106617,7.110824,-2.4789727,0.49502784,0.43889642,2.5124958,-1.0010992,0.59309673,-0.75292593,2.6020548,3.0022523,3.753735,-4.4320183,-0.2563674,2.979067,-5.8641186,-7.017141,-2.9739356,1.5870396,-0.67207086,2.32731,10.017519,1.3314204,0.4152279,-0.3146463,-1.3743951,3.8024652,1.96716,-4.1023827,-4.8093224,-3.6980872,1.2441831,3.019161,2.9258249,-6.518246,-0.9905564,-5.1244216,-4.246089,-1.2093483,3.642687,-0.94413626,-2.685807,3.6389608,-0.6898158,-2.623309,0.36293918,5.3597746,0.0254258,2.2080708,2.903955,-0.4148414,-2.6548343,3.7254994,-4.570896,0.9255997,2.476029,-2.2034972,-1.9569323,1.9728583,-0.85240287,2.7957006,-0.9259001,-0.6371543,-0.2119274,-0.47138864,2.6596854,1.6175685,4.629087,-0.33232522,1.2356426,-0.31952423,0.9807167,1.2588636,1.2628137,-2.5374513,0.74832517,-2.3165734,2.877819,-2.6001396,0.74630463,2.6174066,5.5347657,0.70631593,0.7768443,-4.03846,-4.2889743,0.14229408,0.79141384,-1.7679629,2.622821,-3.225642,-1.4867184,-0.93751764,-1.4496665,-0.5902394,-1.9809359,-5.5214434,-1.2695704,-3.1251206,1.5897843,0.8405272,-0.0057770447,0.057893753,-4.3355913,1.6964468,-2.424019,-0.31943285,0.999372,-1.7982396,middle_aged
88.451904,5.2964973,28.036613,10.03412,-11.701103,-21.759281,-33.744675,-17.834583,13.435261,-2.6293476,-11.256148,0.29249313,-5.714376,-6.847544,0.44197565,-0.48761225,-7.292918,4.025717,13.312363,9.89365,13.630031,-6.972861,2.2530572,-8.936763,-1.863693,8.687384,-9.929581,-3.9683187,-4.82914,7.1504045,1.9011981,1.437248,-1.8694836,1.9806843,-2.431479,-0.668833,-1.5996765,-7.17467,5.165528,-0.30788186,-1.3409761,2.9331408,-1.0634617,0.4806462,-6.7891154,-4.492325,3.101039,-1.5372388,-2.759317,-0.056237496,0.353298,1.0584269,-3.4398694,-0.36650646,-5.8605843,-1.1001812,-0.25848728,0.4461742,1.5170841,1.3286244,-4.9821386,-0.09952565,-2.13091,3.2807434,-0.5036911,1.9614617,-2.0379603,7.547894,-1.2931662,0.8359289,-2.8930135,0.6711485,3.1811857,-3.6827438,-1.0789826,-2.8043735,2.1940992,-1.8470559,2.190003,1.9861304,-1.0005484,4.0227046,2.7289493,-0.20668215,2.513146,5.497199,-0.798587,-3.5357938,1.1009519,1.1144291,0.110481076,-0.7217907,1.3800217,-1.0194384,5.210673,2.4685562,1.0804536,0.77098715,0.7894307,0.13693756,-3.0973678,-0.059806444,-2.0570962,4.189655,-4.7929244,-3.6117263,4.142537,1.3245784,-1.5815525,0.5778447,1.6099402,-2.6304266,-2.5271955,-0.67869186,-2.6183467,-1.1343368,2.9133687,1.3055613,1.0927639,0.23401357,-1.9860947,-3.143097,1.0502889,1.9354451,1.8150386,2.3716486,1.1417301,0.24131751,-0.17755549,1.2064248,-0.15823004,-6.9077463,-2.8597345,0.14588788,-1.5274714,1.583115,0.023133272,-3.7044458,0.48826495,-0.62656665,0.78684294,-4.114033,-2.8673003,-0.2744532,4.4800463,-1.0351249,-1.4191456,2.2610092,-2.1461794,1.7767899,0.38444832,-0.33522412,0.8671349,-0.0762811,3.7458174,-0.5013515,-1.756471,1.335513,-1.1406715,1.4775441,senior
77.38015,-7.60384,-13.556564,4.1249957,13.450959,-4.874624,11.670868,-12.063837,-5.3481483,-1.7593341,-0.048263945,6.7668743,-12.509901,-6.7275867,-1.0041236,1.1560278,-0.5857074,-0.2525873,2.0504925,-10.377543,3.0303967,-8.166973,1.5754051,3.338495,-0.2646324,-7.466434,-2.4525735,6.6705847,11.525742,-2.7262053,-3.9184568,-8.419517,-0.24203025,6.151995,0.22208872,-2.0996923,-7.8977146,2.7345386,2.702192,-6.9545927,0.8853034,3.5259082,4.304918,-1.6160607,-2.73908,1.449308,5.4891243,0.12180347,0.43739378,2.6193774,-0.31952864,-4.733538,-1.2719605,4.373542,0.8932397,-0.869795,3.5181344,0.5819322,-0.45769206,2.9991646,4.565632,-1.3923934,-1.6304334,-1.7930372,-2.9892428,0.09899547,3.961106,5.954628,0.94355524,-4.952166,3.25739,-1.3014582,-1.2837698,-1.8222085,-7.529913,0.32688513,-2.8179057,-6.1186423,2.930404,3.7079396,1.5568005,-2.322423,-4.620792,-4.2410874,0.91925234,-1.6399367,-1.0386825,-1.2678527,2.2776046,-0.9680569,1.2622346,0.68993205,0.016516075,0.48657364,6.4211836,-0.50758845,0.027491862,1.675057,-0.282165,-4.8193307,-3.0424578,-1.7066486,1.9447782,0.7235321,0.2866243,-0.07011708,-1.2278348,3.8649364,-4.9210296,3.3977406,3.0135942,1.2811593,-0.82247144,-0.7890581,-1.516412,2.1197188,0.26878995,-0.41808993,1.3106596,5.3060193,1.7242439,6.7220855,1.5595281,1.6835241,3.0352004,2.932152,1.8284922,-4.1099043,-1.7066317,-4.3266034,0.21782532,1.1133592,-1.4088081,-0.06675918,-0.6020074,1.9530207,-0.34556007,-1.5658207,-2.2146144,3.02533,1.2089112,-2.7338796,0.22903544,-0.2751938,1.5035895,-0.19034648,0.16777217,-3.5848527,0.038933363,3.567895,-0.8523998,0.22632702,0.19649781,2.369073,-0.108539276,-0.08118422,1.1143019,1.9399577,1.4164711,-1.8648195,middle_aged
256.3891,9.884918,45.816936,2.2746727,-3.8273447,-6.118071,16.343546,-28.358496,-12.282691,13.932519,11.210295,-16.968067,31.652348,-1.3580494,25.799637,13.410222,12.358326,20.982777,-12.602602,11.109559,-2.2381184,-2.7609713,7.548155,1.7814245,0.90529555,-5.3640814,5.1174808,-8.709346,-0.7178373,11.386377,1.6858834,17.52829,9.2235155,0.075243644,1.8446137,11.671175,3.5835626,-1.7246801,-4.9172225,9.916267,4.559875,1.7241814,-5.67527,8.352818,6.554684,-4.56902,-2.7271383,-5.054009,-1.2700258,-11.895936,2.4513288,8.220093,-0.4717674,7.695007,4.3251944,-13.283205,2.346885,6.844549,1.4241184,-3.7800174,-3.6183677,5.8472185,-0.344625,9.526072,-6.1546702,-3.6496432,-2.0453906,4.392178,1.2647668,3.7965522,-2.6732857,-4.1988645,-1.2173735,7.2500596,-0.1486946,-0.43893164,-2.2526126,1.7358375,-2.3122802,0.7469139,2.6652184,0.4638023,4.2491,-3.5594828,1.8180699,-4.745937,-6.3043814,4.534309,4.273931,3.7118294,-9.088095,3.223481,0.33843863,4.0924144,0.58363485,0.21947709,-1.2147421,-6.553233,-7.0900526,-1.8778573,-1.1733762,1.1514828,-3.3544872,-1.7092208,0.8352291,-2.492352,1.8471681,-6.551381,-3.863498,-1.7836087,1.7048373,1.4256173,-7.2449913,3.194298,-0.07975942,-3.5485222,-1.981653,2.1412702,-5.0313706,9.169077,2.5162215,-5.5095334,-1.0655649,2.9780304,4.8966527,1.9411132,2.4703536,0.43082818,-3.1766648,1.7010784,-0.8675179,-2.1745338,0.9412538,-2.3765125,-0.3752706,-2.6498709,0.22474602,-2.4990396,-4.5829573,-1.9189944,2.7447894,-4.6039896,4.661828,0.15079749,-1.1214823,-3.3993776,2.5653574,-1.4716179,2.632122,-2.4298766,-10.0860405,3.7164228,-0.037866447,2.512427,-5.3066607,-0.98960245,-2.0349371,-2.3679173,-1.3642749,3.8583755,senior
-23.58358,49.881046,56.400845,-4.881192,11.075019,15.994157,-4.1828237,8.522397,-0.55223787,4.7762656,-0.16160928,14.201752,9.059894,6.1735473,9.339594,17.098566,-21.08938,-8.070237,-8.842469,19.830408,4.612643,-3.3799627,-3.6042297,0.17433544,-7.402069,9.005406,0.24347275,3.8179846,-8.332018,-2.7809138,-10.0133505,0.91367185,1.5355096,-5.716968,-2.1644466,-10.012945,-1.2083086,1.1393591,1.1519101,1.0682667,3.6377215,-4.512597,5.436491,-1.8035873,7.156438,-0.6068402,-4.1173615,-3.7608733,1.0828032,2.6992135,-6.8951955,3.3854468,0.7620245,-5.1661863,2.3240454,-8.123963,-6.5345883,-2.6843,2.3096006,1.6211785,0.40540472,1.1267352,-1.1199951,-5.738526,-0.08099577,-4.2951,1.2081906,1.6874167,0.20035039,6.9472733,-1.1669267,2.010763,-6.4916306,-4.1225796,1.6514939,0.89338046,-3.822251,-2.5607958,-0.65184796,-4.089633,1.632653,-4.846231,-1.607499,-2.5311418,-1.4425167,1.4907855,1.6133436,-7.395657,-1.894648,-1.3883007,-3.3159595,0.8979192,-4.4802012,-0.6685723,-2.2240956,2.2451975,-0.3340614,-1.4315029,2.5343373,-1.4158506,-3.1754112,-4.8144574,2.0453112,-0.95214397,-1.9902207,-2.8882134,-2.6587987,-7.56189,-8.413445,-0.5505104,-2.3511875,0.24293344,0.37922576,-1.8391407,2.503234,-1.454873,2.1426191,-0.12936294,0.5971056,0.011970407,7.5018125,-2.0968027,-1.797776,-7.0987964,-3.785554,-1.1509029,2.4676368,0.4014885,-1.0336239,5.629327,1.7673696,-0.27901652,-0.20235655,-1.454049,2.2030983,-4.8597994,-0.21849917,-3.1373723,-1.6423578,-1.5248488,-3.4024305,-1.2635928,3.3674393,-0.9046448,-0.56694376,3.8865604,-2.231528,3.4673522,5.4309196,2.3530347,-2.8948846,-0.61248565,1.748961,-0.19302307,1.9914196,-3.8462007,-5.405819,4.7693152,-0.16460492,-1.5222836,senior
