속도,고도,교류_컴프레서,교류_컴프레서_압력,교류_덕트_온도_드라이버,교류_고전압히터,교류_내부_온도_전선,교류_외부_온도,배터리_관리_시스템_배터리_냉각기_상태,배터리_관리_시스템_배터리_냉각수_입구_온도,배터리_관리_시스템_배터리_밸브_모드,배터리_관리_시스템_베터리_밸브_피드백,배터리_관리_시스템_배터리_밸브_요구_사항,배터리_관리_시스템_고전압_팩_전류,배터리_관리_시스템_고전압_팩_전압,배터리_관리_시스템_전동식워터펌프속도,배터리_관리_시스템_전력전자_밸브_피드백,배터리_관리_시스템_전력전자_밸브_요구_사항,배터리_관리_시스템_온도01,배터리_관리_시스템_온도02,배터리_관리_시스템_온도03,배터리_관리_시스템_온도04,배터리_관리_시스템_온도05,클러스터_주행거리,마이크로컨트롤_유닛_모터_속도,마이크로컨트롤_유닛_모터_토크_실제,차량제어기_브레이크_스위치,motor_speed,pack_current,decel,regen,regen_event
59.3,68.59999847,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-29.8,370.2,1060,0,0,32,33,32,33,33,13934,5584,-24.4,0,59.264,-29.8,0,1,0
58.4,68.0,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-20.9,369.9,1060,0,0,32,33,32,33,33,13934,5559,-17.2,0,58.44911901,-20.9,0,1,0
57.8,66.5,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-21.2,369.9,1060,0,0,32,33,32,33,33,13934,5586,-16.7,0,57.76388099,-21.2,0,1,0
57.8,66.5,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-15.5,369.8,1060,0,0,32,33,32,33,33,13934,5615,-12.2,0,57.76388099,-15.5,0,1,0
58.1,64.80000305,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-21.6,369.9,1060,0,0,32,33,32,33,33,13934,5706,-15.6,0,58.11575845,-21.6,0,1,0
59.3,61.90000153,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-17.2,369.9,1060,0,0,32,33,32,33,33,13934,5766,-17.0,0,59.3380817,-17.2,0,1,0
60.2,60.59999847,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-22.7,370.0,1060,0,0,32,33,32,33,33,13935,5840,-18.0,0,60.20851689,-22.7,0,1,0
61.0,58.90000153,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-28.3,370.2,1060,0,0,32,33,32,33,33,13935,5923,-24.1,0,61.02340141,-28.3,0,1,0
61.0,58.90000153,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-30.0,370.2,1060,0,0,32,33,32,33,33,13935,5991,-21.4,0,61.02340141,-30.0,0,1,0
61.7,58.20000076,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-28.7,370.2,1060,0,0,32,33,32,33,33,13935,6056,-18.0,0,61.69012254,-28.7,0,1,0
62.5,55.20000076,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-25.2,370.5,1060,0,0,32,33,32,33,33,13935,6101,-17.4,0,62.48648311,-25.2,0,1,0
63.6,53.5,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-29.0,370.4,1040,0,0,32,33,32,33,33,13935,6147,-17.0,0,63.56063943,-29.0,0,1,0
64.2,52.59999847,1,9.2,7.5,0,26.0,35.0,0,33,0,0,0,-31.3,370.4,1060,0,0,32,33,32,33,33,13935,6214,-19.4,0,64.20883661,-31.3,0,1,0
64.7,51.59999847,1,9.2,7.5,0,26.0,35.0,0,33,0,0,0,-25.1,370.4,1060,0,0,32,33,32,33,33,13935,6274,-19.0,0,64.65331972,-25.1,0,1,0
64.7,51.59999847,1,9.2,7.5,0,26.0,35.0,0,33,0,0,0,-21.1,370.2,1060,0,0,32,33,32,33,33,13935,6342,-14.0,0,64.65331972,-21.1,0,1,0
65.4,49.70000076,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-15.2,369.9,1060,0,0,32,33,32,33,33,13935,6413,-11.4,0,65.39412254,-15.2,0,1,0
66.2,48.40000153,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-20.7,369.9,1060,0,0,32,33,32,33,33,13935,6508,-12.9,0,66.24604085,-20.7,0,1,0
65.4,47.70000076,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-10.5,370.1,1060,0,0,32,33,32,33,33,13935,6551,-8.8,0,65.41263943,-10.5,0,1,0
66.1,45.0,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-10.5,370.0,1080,0,0,32,33,32,33,33,13935,6572,-10.1,0,66.07936057,-10.5,0,1,0
66.1,45.0,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,-13.1,369.9,1060,0,0,32,33,32,33,33,13935,6567,-7.0,0,66.07936057,-13.1,0,1,0
66.3,43.5,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,23.1,369.2,1060,0,0,32,33,32,33,33,13935,6605,7.2,0,66.32012254,23.1,0,0,0
68.8,42.20000076,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,16.7,369.0,1060,0,0,32,33,32,33,33,13935,6606,7.5,0,68.83883661,16.7,0,0,0
69.0,40.79999924,1,9.2,7.5,0,26.0,35.0,0,33,0,0,0,26.7,368.9,1060,0,0,32,33,32,33,33,13935,6627,7.0,0,68.96848311,26.7,0,0,0
70.0,39.59999847,1,9.2,7.5,0,26.0,35.0,0,33,0,0,0,19.0,368.8,1060,0,0,32,33,32,33,33,13935,6589,5.5,0,69.9870817,19.0,0,0,0
70.0,39.59999847,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,23.8,368.9,1060,0,0,32,33,32,33,33,13935,6534,5.6,0,69.9870817,23.8,0,0,0
61.3,38.90000153,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,37.1,368.2,1060,0,0,32,33,32,33,33,13935,6455,17.0,0,61.31972113,37.1,0,0,0
69.4,39.20000076,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,46.2,368.2,1060,0,0,32,33,32,33,33,13935,6409,19.8,0,69.41295915,46.2,0,0,0
66.1,39.90000153,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,45.7,368.0,1060,0,0,32,33,32,33,33,13935,6318,19.2,0,66.1349183,45.7,0,0,0
66.1,39.90000153,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,-8.7,369.1,1060,0,0,32,33,32,33,33,13935,6154,-8.1,0,66.1349183,-8.7,0,1,0
62.7,40.90000153,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,-18.5,369.8,1040,0,0,32,33,32,33,33,13935,5904,-13.8,0,62.69019717,-18.5,0,1,0
62.7,40.90000153,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,-13.8,369.7,1040,0,0,32,33,32,33,33,13935,5688,-7.7,0,62.69019717,-13.8,0,1,0
59.5,41.5,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,19.7,368.5,1040,0,0,32,33,32,33,33,13935,5542,8.1,0,59.48623802,19.7,0,0,0
56.5,40.70000076,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,19.7,368.7,1040,0,0,32,33,32,33,33,13935,5437,3.5,0,56.50452042,19.7,0,0,0
55.4,41.09999847,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,-8.1,369.6,1040,0,0,32,33,32,33,33,13935,5286,-10.0,0,55.35627887,-8.1,0,1,0
53.7,41.20000076,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,-7.0,369.8,1040,0,0,32,33,32,33,33,13935,5149,-11.2,0,53.65243873,-7.0,0,1,0
53.7,41.20000076,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,-8.5,369.6,1040,0,0,32,33,32,33,33,13935,5024,-30.5,0,53.65243873,-8.5,0,1,0
52.5,43.5,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,-23.6,370.0,1040,0,0,32,33,32,33,33,13935,4928,2.2,0,52.54124155,-23.6,0,1,0
49.8,43.20000076,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,2.6,369.1,1040,0,0,32,33,32,33,33,13935,4799,-0.4,0,49.81879929,2.6,0,0,0
49.8,43.20000076,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,6.9,369.2,1040,0,0,32,33,32,33,33,13935,4785,8.7,0,49.81879929,6.9,0,0,0
49.1,43.29999924,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,22.2,368.8,1040,0,0,32,33,32,33,33,13935,4759,1.6,0,49.078,22.2,0,0,0
49.6,44.40000153,1,9.2,7.5,0,26.0,34.5,0,33,0,0,0,-3.6,369.2,1040,0,0,32,33,32,33,33,13935,4662,-5.1,0,49.63359859,-3.6,0,1,0
49.6,44.40000153,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,-27.4,370.2,1040,0,0,32,33,32,33,33,13935,4538,-18.9,0,49.63359859,-27.4,0,1,0
48.4,45.09999847,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,-8.5,370.2,1040,0,0,32,33,32,33,33,13935,4538,-18.9,0,48.37424155,-8.5,0,1,0
46.2,46.29999924,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,-11.0,369.9,1040,0,0,32,33,32,33,33,13935,4342,-11.2,0,46.20740141,-11.0,0,1,0
45.5,45.70000076,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,3.3,369.6,1040,0,0,32,33,32,33,33,13935,4201,-9.0,0,45.48511901,3.3,0,0,0
44.0,46.0,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,34.1,368.7,1040,0,0,32,33,32,33,33,13935,4145,16.2,0,44.02204085,34.1,0,0,0
43.1,47.0,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,53.0,367.9,1040,0,0,32,33,32,33,33,13935,4178,33.3,0,43.11456127,53.0,0,0,0
43.2,47.09999847,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,17.1,368.3,1040,0,0,32,33,32,33,33,13935,4289,30.1,0,43.18863943,17.1,0,0,0
44.2,46.79999924,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,23.1,368.6,1040,0,0,32,33,32,33,33,13935,4327,14.0,0,44.17020071,23.1,0,0,0
44.8,46.59999847,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,18.6,368.7,1040,0,0,32,33,32,33,33,13935,4332,14.6,0,44.76284014,18.6,0,0,0
44.9,47.20000076,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,15.1,368.8,1040,0,0,32,33,32,33,33,13935,4314,5.9,0,44.89247958,15.1,0,0,0
44.9,47.79999924,1,9.4,7.5,0,26.0,34.5,0,33,0,0,0,10.1,369.0,1040,0,0,32,33,32,33,33,13935,4286,2.3,0,44.92952042,10.1,0,0,0
44.8,47.59999847,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,12.1,369.0,1040,0,0,32,33,32,33,33,13935,4238,1.7,0,44.79988099,12.1,0,0,0
44.2,46.70000076,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,19.8,368.8,1040,0,0,32,33,32,33,33,13935,4259,10.2,0,44.15168028,19.8,0,0,0
44.2,47.79999924,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,35.4,368.3,1040,0,0,32,33,32,33,33,13935,4294,21.3,0,44.15168028,35.4,0,0,0
44.3,48.40000153,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,34.9,368.3,1040,0,0,32,33,32,33,33,13935,4361,21.4,0,44.28131972,34.9,0,0,0
45.2,48.20000076,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,34.7,368.3,1040,0,0,32,33,32,33,33,13935,4415,21.0,0,45.15175845,34.7,0,0,0
46.0,47.90000153,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,16.8,368.5,1040,0,0,32,33,32,33,33,13935,4446,13.2,0,46.04072113,16.8,0,0,0
46.1,47.70000076,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,4.1,369.0,1040,0,0,32,33,32,33,33,13935,4433,5.4,0,46.09627887,4.1,0,0,0
45.8,48.40000153,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,-21.5,369.8,1040,0,0,32,33,32,33,33,13935,4362,-9.3,0,45.79995915,-21.5,0,1,0
45.8,48.40000153,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,-26.0,370.0,1040,0,0,32,33,32,33,33,13935,4206,-25.1,0,45.79995915,-26.0,0,1,0
44.8,47.20000076,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,-26.9,370.1,1040,0,0,32,33,32,33,33,13935,4034,-28.9,0,44.78136057,-26.9,0,1,0
43.0,46.20000076,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,-26.1,370.1,1040,0,0,32,33,32,33,33,13935,3847,-29.3,0,42.96640141,-26.1,0,1,0
39.2,47.59999847,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,-16.1,370.1,1040,0,0,32,33,32,33,33,13935,3651,-26.2,0,39.16979929,-16.1,0,1,0
39.2,47.59999847,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,0.1,369.7,1040,0,0,32,33,32,33,33,13935,3507,-10.0,0,39.16979929,0.1,0,0,0
36.1,47.59999847,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,14.8,369.0,1040,0,0,32,33,32,33,33,13935,3464,8.7,0,36.114,14.8,0,0,0
36.0,47.5,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,10.7,369.1,1040,0,0,32,33,32,33,33,13935,3426,5.4,0,36.02140141,10.7,0,0,0
36.0,47.5,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,11.0,369.0,1040,0,0,32,33,32,33,33,13935,3402,6.1,0,36.02140141,11.0,0,0,0
35.6,47.20000076,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,29.3,368.6,1040,0,0,32,33,32,33,33,13935,3414,28.9,0,35.61395915,29.3,0,0,0
35.7,47.40000153,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,33.6,368.4,1040,0,0,32,33,32,33,33,13935,3469,27.7,0,35.68804085,33.6,0,0,0
35.8,47.79999924,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,-3.7,369.5,1040,0,0,32,33,32,33,33,13935,3458,-3.3,0,35.76211901,-3.7,0,1,0
36.1,47.90000153,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,0.1,369.4,1040,0,0,32,33,32,33,33,13935,3333,1.5,0,36.05843873,0.1,0,0,0
34.7,47.59999847,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,3.1,369.2,1040,0,0,32,33,32,33,33,13935,3319,3.2,0,34.6509183,3.1,0,0,0
34.7,47.59999847,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,21.8,368.6,1040,0,0,32,33,32,33,33,13935,3296,29.5,0,34.6509183,21.8,0,0,0
34.1,47.79999924,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,26.8,368.5,1040,0,0,32,33,32,33,33,13935,3333,39.1,0,34.07679929,26.8,0,0,0
34.1,47.90000153,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,44.7,368.0,1040,0,0,32,33,32,33,33,13935,3439,39.2,0,34.07679929,44.7,0,0,0
34.9,48.0,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,59.8,367.5,1040,0,0,32,33,32,33,33,13935,3570,53.4,0,34.87315986,59.8,0,0,0
36.0,48.0,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,44.1,367.9,1040,0,0,32,33,32,33,33,13936,3704,36.7,0,35.96584014,44.1,0,0,0
38.5,48.0,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,41.4,367.9,1040,0,0,32,33,32,33,33,13936,3772,32.5,0,38.5030817,41.4,0,0,0
38.5,48.0,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,35.5,368.1,1040,0,0,32,33,32,33,33,13936,3828,27.1,0,38.5030817,35.5,0,0,0
39.3,48.40000153,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,-32.3,370.1,1040,0,0,32,33,32,33,33,13936,3787,-34.0,0,39.29943873,-32.3,0,1,0
39.9,49.09999847,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,-28.5,370.0,1040,0,0,32,33,32,33,33,13936,3568,-30.9,0,39.87356127,-28.5,0,1,0
36.8,49.20000076,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,39.6,369.1,1040,0,0,32,33,32,33,33,13936,3475,30.8,0,36.83627887,39.6,0,0,0
36.8,49.20000076,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,35.8,368.3,1040,0,0,32,33,32,33,33,13936,3538,28.3,0,36.83627887,35.8,0,0,0
36.1,48.70000076,1,9.4,7.5,0,25.5,35.0,0,33,0,0,0,39.9,368.0,1040,0,0,32,33,32,33,33,13936,3615,32.1,0,36.114,39.9,0,0,0
37.6,48.90000153,1,9.4,7.5,0,25.5,35.0,0,33,0,0,0,38.6,368.0,1040,0,0,32,33,32,33,33,13936,3692,31.4,0,37.55856127,38.6,0,0,0
37.6,48.90000153,1,9.4,7.5,0,25.5,35.0,0,33,0,0,0,30.2,368.2,1020,0,0,32,33,32,33,33,13936,3725,23.0,0,37.55856127,30.2,0,0,0
38.6,48.79999924,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,30.4,368.3,1040,0,0,32,33,32,33,33,13936,3729,23.1,0,38.61420071,30.4,0,0,0
38.6,48.79999924,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,33.3,368.2,1040,0,0,32,33,32,33,33,13936,3793,26.9,0,38.61420071,33.3,0,0,0
38.7,48.0,1,9.2,7.5,0,25.5,34.5,0,33,0,0,0,34.3,368.0,1040,0,0,32,33,32,33,33,13936,3828,27.7,0,38.70679929,34.3,0,0,0
39.5,46.79999924,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,31.2,368.1,1040,0,0,32,33,32,33,33,13936,3875,35.4,0,39.52168028,31.2,0,0,0
39.5,46.79999924,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,44.2,367.7,1060,0,0,32,33,32,33,33,13936,3954,34.7,0,39.52168028,44.2,0,0,0
39.5,47.0,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,47.5,367.6,1060,0,0,32,33,32,33,33,13936,4036,35.4,0,39.50315986,47.5,0,0,0
40.9,47.0,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,49.9,367.6,1060,0,0,32,33,32,33,33,13936,4116,37.4,0,40.92920071,49.9,0,0,0
42.7,47.5,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,52.2,367.4,1060,0,0,32,33,32,33,33,13936,4183,36.1,0,42.70711901,52.2,0,0,0
42.7,47.5,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,52.0,367.5,1060,0,0,32,33,32,33,33,13936,4261,38.1,0,42.70711901,52.0,0,0,0
43.2,47.70000076,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,48.1,367.5,1060,0,0,32,33,32,33,33,13936,4317,28.4,0,43.24420071,48.1,0,0,0
44.7,46.40000153,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,34.4,367.7,1060,0,0,32,33,32,33,33,13936,4333,28.6,0,44.65172113,34.4,0,0,0
45.2,48.20000076,1,9.4,7.5,0,25.5,34.5,0,33,0,0,0,40.7,367.7,1060,0,0,32,33,32,33,33,13936,4370,20.9,0,45.24436057,40.7,0,0,0
46.0,49.90000153,1,9.4,7.5,0,25.5,35.0,0,33,0,0,0,38.1,367.6,1040,0,0,32,33,32,33,33,13936,4405,31.1,0,45.98515986,38.1,0,0,0
46.0,49.90000153,1,9.4,7.5,0,25.5,35.0,0,33,0,0,0,46.2,367.6,1060,0,0,32,33,32,33,33,13936,4435,29.2,0,45.98515986,46.2,0,0,0
45.3,50.5,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,48.9,367.5,1060,0,0,32,33,32,33,33,13936,4435,29.2,0,45.26288099,48.9,0,0,0
46.3,51.40000153,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,64.1,367.0,1060,0,0,32,33,32,33,33,13936,4482,40.5,0,46.3,64.1,0,0,0
46.3,51.40000153,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,61.2,367.0,1060,0,0,32,33,32,33,33,13936,4552,42.3,0,46.3,61.2,0,0,0
46.7,51.79999924,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,62.4,367.0,1060,0,0,32,33,32,33,33,13936,4623,40.6,0,46.6889183,62.4,0,0,0
48.5,53.70000076,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,61.9,367.0,1060,0,0,32,33,32,33,33,13936,4681,38.7,0,48.50388099,61.9,0,0,0
48.9,53.90000153,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,61.7,367.0,1060,0,0,32,33,32,33,33,13936,4731,40.1,0,48.94836057,61.7,0,0,0
48.9,53.90000153,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,28.4,367.7,1060,0,0,32,33,32,33,33,13936,4745,15.8,0,48.94836057,28.4,0,0,0
49.2,54.70000076,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,9.1,368.2,1060,0,0,32,33,32,33,33,13936,4708,23.0,0,49.24468028,9.1,0,0,0
48.8,56.20000076,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,-36.7,369.5,1060,0,0,32,33,32,33,33,13936,4657,1.1,0,48.81872113,-36.7,0,1,0
48.7,56.59999847,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,-32.4,369.8,1060,0,0,32,33,32,33,33,13936,4466,-33.7,0,48.70759859,-32.4,0,1,0
44.8,56.40000153,1,9.6,7.5,0,25.5,35.0,0,33,0,0,0,-32.1,369.9,1060,0,0,32,33,32,33,33,13936,4221,-32.5,0,44.81840141,-32.1,0,1,0
44.8,56.40000153,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,23.0,368.8,1060,0,0,32,33,32,33,33,13936,3995,-20.2,0,44.81840141,23.0,0,0,0
42.2,56.79999924,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,30.5,368.0,1060,0,0,32,33,32,33,33,13936,3926,21.0,0,42.24411901,30.5,0,0,0
42.2,56.79999924,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,30.2,368.0,1060,0,0,32,33,32,33,33,13936,3926,21.0,0,42.24411901,30.2,0,0,0
40.8,55.40000153,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,30.0,368.1,1060,0,0,32,33,32,33,33,13936,3918,22.3,0,40.8180817,30.0,0,0,0
40.8,55.0,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,16.1,368.5,1060,0,0,32,33,32,33,33,13936,3856,4.9,0,40.79956127,16.1,0,0,0
40.5,55.79999924,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,20.6,368.3,1080,0,0,32,33,32,33,33,13936,3790,12.7,0,40.48472113,20.6,0,0,0
39.7,56.20000076,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,19.9,368.3,1080,0,0,32,33,32,33,33,13936,3790,12.7,0,39.7439183,19.9,0,0,0
38.5,57.90000153,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,25.9,368.1,1080,0,0,32,33,32,33,33,13936,3698,23.9,0,38.46604085,25.9,0,0,0
38.4,58.09999847,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,39.6,367.7,1080,0,0,32,33,32,33,33,13936,3710,30.5,0,38.429,39.6,0,0,0
38.4,58.09999847,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,40.4,367.7,1080,0,0,32,33,32,33,33,13936,3754,32.7,0,38.429,40.4,0,0,0
38.5,58.0,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,39.0,367.6,1080,0,0,32,33,32,33,33,13936,3747,31.5,0,38.48456127,39.0,0,0,0
38.6,59.29999924,1,9.4,7.5,0,26.0,35.5,0,33,0,0,0,41.1,367.6,1080,0,0,32,33,32,33,33,13936,3747,23.6,0,38.59568028,41.1,0,0,0
38.7,58.29999924,1,9.4,7.5,0,25.5,35.5,0,33,0,0,0,17.9,368.3,1080,0,0,32,33,32,33,33,13936,3671,17.5,0,38.70679929,17.9,0,0,0
38.6,58.0,1,9.4,7.5,0,25.5,35.5,0,33,0,0,0,47.6,367.5,1080,0,0,32,33,32,33,33,13936,3704,40.6,0,38.63272113,47.6,0,0,0
38.3,59.5,1,9.4,7.5,0,25.5,35.5,0,33,0,0,0,52.9,367.2,1080,0,0,32,33,32,33,33,13936,3773,50.4,0,38.28084014,52.9,0,0,0
38.4,59.40000153,1,9.4,7.5,0,25.5,35.0,0,33,0,0,0,77.2,366.5,1080,0,0,32,33,32,33,33,13936,3852,63.1,0,38.3549183,77.2,0,0,0
38.4,59.40000153,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,76.4,366.5,1060,0,0,32,33,32,33,33,13936,4000,60.8,0,38.3549183,76.4,0,0,0
42.5,58.40000153,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,70.9,366.5,1080,0,0,32,33,32,33,33,13936,4125,57.9,0,42.54043873,70.9,0,0,0
42.5,58.40000153,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,59.8,366.8,1080,0,0,32,33,32,33,33,13936,4199,46.0,0,42.54043873,59.8,0,0,0
44.1,58.70000076,1,9.4,7.5,0,26.0,35.0,0,33,0,0,0,27.6,367.8,1080,0,0,32,33,32,33,33,13936,4205,15.6,0,44.07759859,27.6,0,0,0
44.1,58.70000076,1,9.4,7.5,0,25.5,35.0,0,33,0,0,0,28.5,367.7,1080,0,0,32,33,32,33,33,13936,4133,18.2,0,44.07759859,28.5,0,0,0
42.2,59.70000076,1,9.4,7.5,0,25.5,35.0,0,33,0,0,0,28.4,367.7,1080,0,0,32,33,32,33,33,13936,4069,17.6,0,42.18856127,28.4,0,0,0
41.9,60.0,1,9.4,7.5,0,25.5,35.0,0,33,0,0,0,29.3,367.8,1080,0,0,32,33,32,33,33,13936,4021,22.4,0,41.85520071,29.3,0,0,0
41.9,60.0,1,9.6,7.5,0,25.5,35.5,0,33,0,0,0,59.1,366.9,1080,0,0,32,33,32,33,33,13936,3956,37.4,0,41.85520071,59.1,0,0,0
41.2,59.5,1,9.6,7.5,0,25.5,35.5,0,33,0,0,0,68.2,366.6,1080,0,0,32,33,32,33,33,13936,4074,57.4,0,41.24404085,68.2,0,0,0
41.2,59.5,1,9.6,7.5,0,25.5,35.5,0,33,0,0,0,89.1,366.0,1080,0,0,32,33,32,33,33,13936,4190,68.6,0,41.24404085,89.1,0,0,0
42.4,59.90000153,1,9.6,7.5,0,25.5,35.5,0,33,0,0,0,101.9,365.6,1080,0,0,32,33,32,33,33,13936,4396,72.3,0,42.35524155,101.9,0,0,0
43.8,60.20000076,1,9.6,7.5,0,25.5,35.5,0,33,0,0,0,101.7,365.5,1080,0,0,32,33,32,33,33,13936,4584,75.9,0,43.83684014,101.7,0,0,0
46.9,59.20000076,1,9.6,7.5,0,25.5,35.5,0,33,0,0,0,111.4,365.1,1080,0,0,32,33,32,33,33,13936,4760,74.7,0,46.91115986,111.4,0,0,0
48.8,59.79999924,1,9.6,7.5,0,25.5,35.5,0,33,0,0,0,108.7,365.1,1080,0,0,32,33,32,33,33,13936,4931,70.7,0,48.78168028,108.7,0,0,0
48.8,59.79999924,1,9.6,7.5,0,25.5,35.5,0,33,0,0,0,99.5,365.0,1100,0,0,32,33,32,33,33,13936,5088,66.6,0,48.78168028,99.5,0,0,0
51.3,61.5,1,9.6,7.5,0,25.5,35.5,0,33,0,0,0,92.9,365.3,1100,0,0,32,33,32,33,33,13936,5182,57.9,0,51.26336057,92.9,0,0,0
