속도,고도,교류_컴프레서,교류_컴프레서_압력,교류_덕트_온도_드라이버,교류_고전압히터,교류_내부_온도_전선,교류_외부_온도,배터리_관리_시스템_배터리_냉각기_상태,배터리_관리_시스템_배터리_냉각수_입구_온도,배터리_관리_시스템_배터리_밸브_모드,배터리_관리_시스템_베터리_밸브_피드백,배터리_관리_시스템_배터리_밸브_요구_사항,배터리_관리_시스템_고전압_팩_전류,배터리_관리_시스템_고전압_팩_전압,배터리_관리_시스템_전동식워터펌프속도,배터리_관리_시스템_전력전자_밸브_피드백,배터리_관리_시스템_전력전자_밸브_요구_사항,배터리_관리_시스템_온도01,배터리_관리_시스템_온도02,배터리_관리_시스템_온도03,배터리_관리_시스템_온도04,배터리_관리_시스템_온도05,클러스터_주행거리,마이크로컨트롤_유닛_모터_속도,마이크로컨트롤_유닛_모터_토크_실제,차량제어기_브레이크_스위치
2.370559947,58.40000153,1,9.4,12.5,0,26.5,28.5,0,28,1,1,1,6.6,340.6,0,0,0,29,29,29,30,30,13929,-429,-18.3,1
3.055799956,57.09999847,1,9.4,12.5,0,26.5,28.5,0,28,1,1,1,6.7,340.6,0,0,0,29,29,29,30,30,13929,-426,-16.0,1
3.759559947,57.09999847,1,9.4,12.5,0,26.5,28.5,0,28,1,1,1,7.4,340.6,0,0,0,29,29,29,30,30,13929,-365,-23.3,1
3.907719806,58.09999847,1,9.6,12.5,0,26.5,28.5,0,28,1,1,1,8.2,340.6,0,0,0,30,29,29,30,30,13929,-307,-33.8,1
2.537240009,58.79999924,1,9.6,12.5,0,26.5,28.5,0,28,1,1,1,8.6,340.5,0,0,0,29,29,29,30,30,13929,-283,-40.6,1
2.518720026,59.0,1,9.6,12.0,0,26.0,28.5,0,28,1,1,1,9.0,340.6,0,0,0,29,29,29,30,30,13929,-273,-44.3,1
2.963200044,59.0,1,9.6,12.0,0,26.0,28.5,0,28,1,1,1,8.7,340.6,0,0,0,30,29,29,30,30,13929,-260,-43.8,1
2.185359903,59.09999847,1,9.6,12.0,0,26.0,28.5,0,28,1,1,1,8.5,340.5,0,0,0,29,29,29,30,30,13929,-240,-43.6,1
2.185359903,59.09999847,1,9.6,12.0,0,26.0,28.5,0,28,1,1,1,7.8,340.5,0,0,0,30,29,29,30,30,13929,-215,-46.7,1
2.444640097,59.09999847,1,9.6,12.0,0,26.0,28.5,0,28,1,1,1,6.7,340.6,0,0,0,29,29,29,30,30,13929,-147,-52.6,1
1.944599912,59.20000076,1,9.6,11.5,0,26.0,28.5,0,28,1,1,1,7.9,340.5,0,0,0,29,29,29,30,30,13929,-33,-64.5,1
22.83515986,108.8000031,0,6.0,30.0,0,-40.0,-40.0,0,27,0,0,0,0.2,374.9,0,0,0,31,32,30,31,32,13929,0,0.0,0
22.83515986,108.8000031,0,6.0,30.0,0,-40.0,-40.0,0,27,0,0,0,0.2,374.9,0,0,0,31,32,30,31,32,13929,0,0.0,0
22.83515986,108.8000031,1,6.0,24.5,0,31.5,28.5,0,27,0,0,0,16.7,373.2,0,0,0,32,32,30,31,32,13929,0,0.0,0
28.59487922,106.0,1,9.2,24.5,0,31.5,28.5,0,28,0,0,0,-6.0,373.6,1000,0,0,32,32,30,31,32,13929,2599,0.4,0
28.59487922,106.0,1,9.2,24.0,0,31.5,28.5,0,28,0,0,0,-11.5,374.3,1000,0,0,32,32,30,31,32,13929,2384,-30.8,0
26.61323979,103.8000031,1,9.2,23.5,0,31.5,28.5,0,28,0,0,0,-9.4,374.1,1000,0,0,31,32,30,31,32,13929,2205,-25.2,0
23.66855951,101.0999985,1,9.2,23.0,0,31.5,28.5,0,28,0,0,0,-3.6,374.0,1000,0,0,32,32,30,31,32,13929,2048,-11.2,0
21.61284014,98.69999695,1,9.2,23.0,0,31.5,28.5,0,28,0,0,0,0.4,373.9,1000,0,0,32,32,30,31,32,13929,1925,-5.6,0
20.79795915,96.5,1,9.2,22.5,0,31.5,28.5,0,28,0,0,0,0.9,373.8,1000,0,0,32,32,30,31,32,13929,1840,-4.5,0
18.55704085,94.40000153,1,9.2,22.0,0,31.5,28.5,0,28,0,0,0,0.6,373.9,1000,0,0,31,32,30,31,32,13929,1756,-4.6,0
17.27915986,94.30000305,1,9.2,22.0,0,31.5,28.5,0,28,0,0,0,6.9,373.7,1000,0,0,32,32,30,31,32,13929,1717,5.4,0
14.83452042,91.5,1,9.2,21.5,0,31.5,28.5,0,28,0,0,0,7.6,373.6,1000,0,0,32,32,30,31,32,13929,1710,6.4,0
14.68635968,90.19999695,1,9.2,21.5,0,31.0,28.5,0,28,0,0,0,-7.7,374.2,1000,0,0,31,32,30,31,32,13929,1589,-19.9,1
14.68635968,90.19999695,1,9.2,21.0,0,31.0,28.5,0,28,0,0,0,-9.6,374.2,980,0,0,32,32,30,31,32,13929,1304,-24.2,0
13.53811989,89.0,1,9.2,20.5,0,31.0,28.5,0,28,0,0,0,-1.0,373.9,1000,0,0,32,32,30,31,32,13929,1185,-10.6,0
11.81576021,86.09999847,1,9.2,20.5,0,31.0,28.5,0,28,0,0,0,20.8,373.3,1000,0,0,32,32,30,31,32,13929,1190,40.3,0
10.92680018,84.5,1,9.2,20.0,0,31.0,28.5,0,28,0,0,0,-0.7,373.9,1000,0,0,32,32,30,31,32,13929,1304,-2.4,1
10.92680018,84.5,1,9.4,20.0,0,31.0,28.5,0,28,0,0,0,-0.8,373.9,1000,0,0,32,32,30,31,32,13929,1207,-13.5,1
10.11192007,81.90000153,1,9.4,20.0,0,31.0,28.5,0,28,0,0,0,-6.2,374.1,1000,0,0,31,32,30,31,32,13929,952,-42.3,1
10.11192007,81.90000153,1,9.4,20.0,0,31.0,28.5,0,28,0,0,0,3.5,373.8,1000,0,0,31,32,30,31,32,13929,300,0.0,1
9.685960035,81.0,1,9.6,19.5,0,30.5,28.5,0,28,0,0,0,7.7,373.6,1000,0,0,31,32,30,31,32,13929,-97,-56.5,0
5.963440053,80.40000153,1,9.8,19.5,0,30.5,28.5,0,28,0,0,0,8.3,373.6,1000,0,0,32,32,30,31,32,13929,-289,-50.5,0
1.944599912,58.40000153,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
1.944599912,58.40000153,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
2.296480018,62.59999847,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
1.907559947,63.0,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
1.592720026,62.90000153,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
2.759480018,62.0,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
2.759480018,62.0,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
3.648440053,61.59999847,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
11.09347958,57.40000153,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
11.09347958,57.40000153,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
14.40856039,57.40000153,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
14.40856039,57.40000153,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
15.61236057,57.20000076,0,6.8,36.0,0,-40.0,-40.0,0,31,0,0,0,0.0,373.2,0,0,0,31,32,30,31,32,13929,0,0.0,0
15.98276021,56.90000153,1,6.8,28.0,0,37.0,28.5,0,31,0,0,0,17.0,372.5,0,0,0,31,32,30,31,32,13929,0,0.0,0
14.39003996,57.20000076,1,9.8,28.0,0,37.0,28.5,0,31,0,0,0,17.0,372.5,0,0,0,31,32,30,31,32,13929,1855,36.1,0
14.39003996,57.20000076,1,10.0,27.5,0,37.5,28.5,0,31,0,0,0,17.0,372.5,0,0,0,31,32,30,31,32,13929,1991,33.8,0
18.00144049,57.20000076,1,10.0,27.0,0,37.5,28.5,0,31,0,0,0,24.3,372.2,0,0,0,31,32,30,31,32,13929,2139,29.5,0
19.61268028,56.90000153,1,10.0,27.0,0,37.5,28.5,0,31,0,0,0,24.3,372.2,0,0,0,31,32,30,31,32,13929,2236,18.7,0
20.92760035,56.5,1,10.0,27.0,0,37.5,28.5,0,31,0,0,0,24.3,372.2,0,0,0,31,32,30,31,32,13929,2291,13.0,0
20.50163943,56.29999924,1,10.0,26.0,0,37.5,28.5,0,31,0,0,0,4.0,372.7,0,0,0,31,32,30,31,32,13929,2296,4.7,0
19.68676021,56.20000076,1,10.0,25.5,0,37.5,28.5,0,31,0,0,0,4.0,372.7,0,0,0,31,32,30,31,32,13929,2213,-24.4,0
18.48295915,56.0,1,10.0,25.5,0,37.5,28.5,0,31,0,0,0,4.0,372.7,0,0,0,31,32,30,31,32,13929,1999,-26.3,0
17.74215986,55.90000153,1,10.0,25.0,0,37.5,28.5,0,31,0,0,0,-8.1,373.3,0,0,0,31,32,30,31,32,13929,1812,-23.9,0
17.74215986,55.90000153,1,10.0,24.5,0,37.5,28.5,0,31,0,0,0,-1.9,373.1,0,0,0,31,32,30,31,32,13929,1670,-12.2,0
11.94539965,56.29999924,1,10.0,24.5,0,37.5,28.5,0,31,0,0,0,-4.5,373.2,0,0,0,31,32,30,31,32,13929,1523,-19.9,0
11.94539965,56.29999924,1,10.0,24.0,0,37.5,28.5,0,31,0,0,0,7.7,372.8,0,0,0,31,32,30,31,32,13929,1418,8.0,0
15.35307993,56.79999924,1,10.0,24.0,0,37.5,28.5,0,31,0,0,0,13.5,372.6,0,0,0,31,32,30,31,32,13929,1465,30.4,0
15.35307993,56.79999924,1,10.0,23.5,0,37.5,28.5,0,31,0,0,0,16.7,372.4,0,0,0,31,32,30,31,32,13929,1606,29.5,0
16.51984014,57.0,1,10.0,23.5,0,37.5,28.5,0,31,0,0,0,3.1,372.7,0,0,0,31,32,30,31,32,13929,1534,-21.3,0
15.742,57.20000076,1,10.0,23.5,0,37.5,28.5,0,31,0,0,0,-3.2,373.1,0,0,0,31,32,30,31,32,13929,1308,-40.1,1
9.537800177,58.0,1,10.0,23.0,0,37.5,28.5,0,31,0,0,0,-5.7,373.2,0,0,0,31,32,30,31,32,13929,867,-42.6,1
9.537800177,58.0,1,10.0,23.0,0,37.5,28.5,0,31,0,0,0,1.7,373.0,0,0,0,31,32,30,31,32,13929,673,0.8,0
11.40831972,59.09999847,1,10.0,22.5,0,37.5,28.5,0,31,0,0,0,4.9,372.8,0,0,0,31,32,30,31,32,13929,639,7.3,0
10.26007993,60.09999847,1,10.0,22.5,0,37.5,28.5,0,31,0,0,0,5.2,372.8,0,0,0,31,32,30,31,32,13929,615,5.2,1
10.13043961,60.79999924,1,10.0,22.0,0,37.5,28.5,0,31,0,0,0,6.8,372.7,0,0,0,31,32,30,31,32,13929,403,17.0,1
8.463640318,61.70000076,1,10.0,22.0,0,37.5,28.5,0,31,0,0,0,8.0,372.7,0,0,0,31,32,30,31,32,13929,393,27.9,0
6.593119894,62.5,1,10.0,21.5,0,37.5,28.5,0,31,0,0,0,8.1,372.7,0,0,0,31,32,30,31,32,13929,429,24.8,0
6.593119894,62.5,1,10.4,21.5,0,37.5,28.5,0,31,0,0,0,6.4,372.7,0,0,0,31,32,30,31,32,13929,339,16.3,1
4.704079929,64.5,1,10.4,21.0,0,37.5,28.5,0,31,0,0,0,5.9,372.7,0,0,0,31,32,30,31,32,13929,30,24.2,1
1.870519982,83.40000153,1,9.2,7.5,0,27.0,28.5,0,31,0,0,0,2.0,372.5,1000,0,0,31,32,31,31,32,13929,0,0.0,0
1.722360013,110.1999969,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,6.9,372.1,1000,0,0,31,32,31,31,32,13929,-124,-35.5,1
1.611240009,114.5,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,6.5,372.2,1000,0,0,31,32,31,31,32,13929,144,72.1,0
1.611240009,114.5,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,10.6,372.0,1000,0,0,31,32,31,31,32,13929,486,39.7,0
4.278119894,114.5999985,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,4.2,372.1,1000,0,0,31,32,31,31,32,13929,577,10.1,0
4.278119894,114.5999985,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,11.5,372.1,1000,0,0,31,32,31,31,32,13929,655,50.3,0
1.981640097,114.5,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,13.2,371.9,1000,0,0,31,32,31,31,32,13929,745,4.3,0
1.685320049,114.4000015,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,3.3,372.2,1000,0,0,31,32,31,31,32,13930,679,3.9,0
3.833639876,114.0,1,9.0,8.0,0,25.5,28.5,0,32,0,0,0,4.0,372.2,1000,0,0,31,32,31,31,32,13930,556,9.0,1
3.833639876,114.0,1,8.8,8.0,0,25.5,28.5,0,32,0,0,0,5.1,372.1,1000,0,0,31,32,31,31,32,13930,502,14.1,1
6.296800177,113.6999969,1,8.8,8.0,0,25.5,28.5,0,32,0,0,0,5.5,372.1,1000,0,0,31,32,31,31,32,13930,356,14.0,1
5.333760212,113.0999985,1,8.8,8.0,0,25.5,28.5,0,32,0,0,0,4.9,372.1,1000,0,0,31,32,31,31,32,13930,45,-5.6,1
2.981720026,112.5999985,1,9.0,8.0,0,25.5,28.5,0,32,0,0,0,9.1,372.0,1000,0,0,31,32,31,31,32,13930,-174,-69.4,1
2.444640097,111.8000031,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,4.4,372.1,1000,0,0,31,32,31,31,32,13930,429,15.3,1
3.481759991,111.5,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,4.3,372.1,1000,0,0,31,32,31,31,32,13930,77,-3.9,1
2.148319938,111.1999969,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,9.3,372.0,1020,0,0,31,32,31,31,32,13930,-151,-69.4,1
2.926160079,110.6999969,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,5.7,372.1,1000,0,0,31,32,31,31,32,13930,-369,-27.3,1
5.000400088,110.5999985,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,6.0,372.0,1000,0,0,31,32,31,31,32,13930,-260,-36.5,1
3.907719806,110.3000031,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,5.6,372.1,1000,0,0,31,32,31,31,32,13930,-139,-50.1,1
4.741119894,109.9000015,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,5.2,372.0,1000,0,0,31,32,31,31,32,13930,505,23.2,1
4.259599912,109.9000015,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,4.4,372.1,1000,0,0,31,32,31,31,32,13930,423,11.7,1
4.259599912,109.9000015,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,2.5,372.2,1000,0,0,31,32,31,31,32,13930,159,14.0,1
2.296480018,109.9000015,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,6.6,372.1,1000,0,0,31,32,31,31,32,13930,-43,-38.9,1
3.315079929,109.9000015,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,6.6,372.0,1000,0,0,31,32,31,31,32,13930,-344,-33.7,1
3.907719806,109.8000031,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,6.0,372.0,1000,0,0,31,32,31,31,32,13930,-370,-25.0,1
4.741119894,109.0999985,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,6.5,372.0,1000,0,0,31,32,31,31,32,13930,-284,-36.1,1
4.741119894,109.0999985,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,6.8,372.0,1000,0,0,31,32,31,31,32,13930,-247,-44.3,1
4.000320159,108.6999969,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,6.9,372.0,1000,0,0,31,32,31,31,32,13930,-228,-46.6,1
2.166839921,108.6999969,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,7.6,372.0,1000,0,0,31,32,31,31,32,13930,-260,-47.5,1
2.166839921,108.6999969,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,7.0,372.0,1000,0,0,31,32,31,31,32,13930,-233,-44.7,1
1.963119894,107.6999969,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,6.8,372.0,1000,0,0,31,32,31,31,32,13930,-168,-60.3,1
1.963119894,107.6999969,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,7.4,371.9,1000,0,0,31,32,31,31,32,13930,-184,-59.0,1
1.963119894,106.9000015,1,9.4,8.0,0,25.5,28.5,0,32,0,0,0,6.8,372.0,1000,0,0,31,32,31,31,32,13930,-167,-56.7,1
1.963119894,106.9000015,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,6.7,372.0,1000,0,0,31,32,31,31,32,13930,-208,-52.9,1
1.944599912,106.9000015,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,4.2,372.0,1000,0,0,31,32,31,31,32,13930,-68,-37.8,1
1.444559947,107.0,1,9.2,8.0,0,25.5,28.5,0,32,0,0,0,2.5,372.1,1000,0,0,31,32,31,31,32,13930,0,0.0,0
2.037200044,89.90000153,1,9.4,7.5,0,27.5,28.5,0,32,0,0,0,16.0,371.1,1000,0,0,32,32,32,32,32,13930,657,58.8,0
2.648359903,90.0,1,9.4,8.0,0,27.5,28.5,0,32,0,0,0,10.3,371.3,1000,0,0,32,32,32,32,32,13930,892,32.0,0
8.111760212,90.0,1,9.2,8.0,0,27.5,28.5,0,32,0,0,0,10.9,371.3,1000,0,0,32,32,32,32,32,13930,995,23.1,0
8.963680283,90.09999847,1,9.2,8.0,0,27.5,28.5,0,32,0,0,0,10.7,371.3,1000,0,0,32,32,32,32,32,13930,1054,24.7,0
12.964,90.0,1,9.2,8.0,0,27.5,28.5,0,32,0,0,0,15.2,371.1,1000,0,0,32,32,32,32,32,13930,1141,36.6,0
12.964,90.0,1,9.2,8.0,0,27.5,28.5,0,32,0,0,0,18.2,371.0,1000,0,0,32,32,32,32,32,13930,1267,41.3,0
12.90843961,89.80000305,1,9.2,8.0,0,27.5,28.5,0,32,0,0,0,18.6,371.0,1000,0,0,32,32,32,32,32,13930,1400,36.3,0
14.40856039,89.80000305,1,9.2,8.0,0,27.5,28.5,0,32,0,0,0,26.8,370.8,1000,0,0,32,32,32,32,32,13930,1571,50.3,0
15.59384014,89.80000305,1,9.2,8.0,0,27.5,28.5,0,32,0,0,0,24.8,370.7,1000,0,0,32,32,32,32,32,13930,1684,7.2,0
15.59384014,89.80000305,1,9.2,8.0,0,27.5,28.5,0,32,0,0,0,-6.0,371.7,1000,0,0,32,32,32,32,32,13930,1555,-33.1,0
14.26039965,89.59999847,1,9.2,8.0,0,27.5,28.5,0,32,0,0,0,-6.0,371.7,1000,0,0,32,32,32,32,32,13930,1187,-40.1,1
14.26039965,89.59999847,1,9.2,8.0,0,27.5,28.5,0,32,0,0,0,-7.9,371.8,1000,0,0,32,32,32,32,32,13930,869,-26.2,1
10.24156039,88.5,1,9.4,8.0,0,27.5,28.5,0,32,0,0,0,-7.9,371.8,1000,0,0,32,32,32,32,32,13930,757,1.5,1
6.148639876,86.59999847,1,9.4,8.0,0,27.5,28.5,0,32,0,0,0,-7.9,371.8,1000,0,0,32,32,32,32,32,13930,731,3.0,1
4.852239788,86.09999847,1,9.4,8.0,0,27.5,28.5,0,32,0,0,0,3.5,371.5,1000,0,0,32,32,32,32,32,13930,742,19.3,0
4.352199823,85.90000153,1,9.4,8.0,0,27.5,28.5,0,32,0,0,0,3.5,371.5,1000,0,0,32,32,32,32,32,13930,834,16.7,0
4.833719806,85.90000153,1,9.4,8.0,0,27.5,28.5,0,32,0,0,0,3.5,371.5,1000,0,0,32,32,32,32,32,13930,858,1.0,0
4.278119894,85.40000153,1,9.4,8.0,0,27.5,28.5,0,32,0,0,0,2.5,371.5,1000,0,0,32,32,32,32,32,13930,838,1.8,0
7.185760212,84.5,1,9.4,8.0,0,27.5,28.5,0,32,0,0,0,2.5,371.5,1000,0,0,32,32,32,32,32,13930,730,2.9,1
7.593199823,83.69999695,1,9.4,8.0,0,27.5,28.5,0,32,0,0,0,2.5,371.5,1000,0,0,32,32,32,32,32,13930,569,4.5,1
7.593199823,83.69999695,1,9.4,8.0,0,27.5,28.5,0,32,0,0,0,4.2,371.4,1000,0,0,32,32,32,32,32,13930,362,20.2,1
2.463160079,80.40000153,1,9.4,8.0,0,28.0,28.5,0,32,0,0,0,5.5,371.4,1000,0,0,32,32,32,32,32,13930,437,61.5,0
2.463160079,80.40000153,1,9.4,8.0,0,28.0,28.5,0,32,0,0,0,12.2,371.2,1000,0,0,32,32,32,32,32,13930,315,59.7,0
3.592880106,79.90000153,1,9.6,8.0,0,28.0,28.5,0,32,0,0,0,10.6,371.3,1000,0,0,32,32,32,32,32,13930,340,75.7,0
3.129880106,79.40000153,1,9.6,8.0,0,28.0,28.5,0,32,0,0,0,17.5,371.0,1000,0,0,32,32,32,32,32,13930,466,93.3,0
1.814960035,79.5,1,9.4,8.0,0,28.0,28.5,0,32,0,0,0,13.4,371.0,1000,0,0,32,32,32,32,32,13930,624,70.8,0
3.333599912,78.90000153,1,9.4,8.0,0,28.0,28.5,0,32,0,0,0,4.0,371.4,1000,0,0,32,32,32,32,32,13930,634,9.9,0
6.519039965,78.5,1,9.4,8.0,0,28.0,28.5,0,32,0,0,0,4.1,371.4,1000,0,0,32,32,32,32,32,13930,617,7.4,0
6.426440053,78.09999847,1,9.4,8.0,0,28.0,28.5,0,32,0,0,0,4.4,371.4,1000,0,0,32,32,32,32,32,13930,625,8.5,1
6.556079929,77.80000305,1,9.4,8.0,0,28.0,28.5,0,32,0,0,0,3.1,371.4,1000,0,0,32,32,32,32,32,13930,556,5.8,1
6.630159859,77.40000153,1,9.6,8.0,0,28.0,28.5,0,32,0,0,0,4.4,371.4,1000,0,0,32,32,32,32,32,13930,356,12.1,1
6.722760212,77.0,1,9.6,8.0,0,28.0,28.5,0,32,0,0,0,4.5,371.4,1000,0,0,32,32,32,32,32,13930,68,27.1,1
2.111279974,76.80000305,1,9.8,8.0,0,28.0,28.5,0,32,0,0,0,7.6,371.2,1060,0,0,32,32,32,32,32,13930,-338,-38.3,0
2.889119894,76.30000305,1,9.8,8.0,0,28.0,28.5,0,32,0,0,0,5.5,371.3,1060,0,0,32,32,32,32,32,13930,-361,-25.3,1
2.889119894,76.30000305,1,9.8,8.0,0,28.0,28.5,0,32,0,0,0,6.4,371.3,1060,0,0,32,32,32,32,32,13930,-364,-28.9,1
2.926160079,76.59999847,1,9.8,8.0,0,28.0,28.5,0,32,0,0,0,6.3,371.3,1060,0,0,32,32,32,32,32,13930,-366,-28.3,1
1.685320049,77.5,1,9.8,8.0,0,28.0,28.5,0,32,0,0,0,6.0,371.3,1060,0,0,32,32,32,32,32,13930,-366,-26.7,1
3.629920071,78.0,1,9.8,8.0,0,28.0,28.5,0,32,0,0,0,5.9,371.3,1060,0,0,32,32,32,32,32,13930,-324,-28.4,1
2.259440053,78.69999695,1,9.8,8.0,0,28.0,28.5,0,32,0,0,0,5.2,371.3,1060,0,0,32,32,32,32,32,13930,-137,35.5,1
2.055720026,79.59999847,1,9.6,8.0,0,28.5,28.5,0,32,0,0,0,15.9,371.0,1060,0,0,32,32,32,32,32,13930,443,86.9,0
2.055720026,79.59999847,1,9.6,8.0,0,28.5,28.5,0,32,0,0,0,5.4,371.3,1060,0,0,32,32,32,32,32,13930,593,14.4,0
6.000480018,80.09999847,1,9.6,8.0,0,28.5,28.5,0,32,0,0,0,5.0,371.3,1060,0,0,32,32,32,32,32,13930,571,12.1,0
4.500360124,80.09999847,1,9.6,8.0,0,28.5,28.5,0,32,0,0,0,5.0,371.3,1080,0,0,32,32,32,32,32,13930,523,15.0,0
4.592960035,80.30000305,1,9.6,8.0,0,28.5,28.5,0,32,0,0,0,5.3,371.3,1080,0,0,32,32,32,32,32,13930,504,16.5,0
4.592960035,80.30000305,1,9.6,8.0,0,28.5,28.5,0,32,0,0,0,5.4,371.3,1080,0,0,32,32,32,32,32,13930,352,16.2,1
4.481840141,80.40000153,1,9.6,8.0,0,28.5,28.5,0,32,0,0,0,3.6,371.3,1080,0,0,32,32,32,32,32,13930,-1,-31.2,1
1.759399978,80.5,1,10.0,8.0,0,28.5,28.5,0,32,0,0,0,8.0,371.1,1120,0,0,32,32,32,32,32,13930,-218,-55.7,1
3.481759991,80.5,1,10.0,8.0,0,28.5,28.5,0,32,0,0,0,6.6,371.2,1120,0,0,32,32,32,32,32,13930,-237,-51.8,1
3.481759991,80.5,1,10.0,8.0,0,28.5,28.5,0,32,0,0,0,7.4,371.2,1120,0,0,32,32,32,32,32,13930,-211,-46.1,1
2.759480018,80.59999847,1,10.2,8.0,0,28.5,28.5,0,32,0,0,0,7.6,371.1,1120,0,0,32,32,32,32,32,13930,-263,-47.0,1
3.129880106,80.90000153,1,10.2,8.0,0,28.5,28.5,0,32,0,0,0,7.4,371.1,1120,0,0,32,32,32,32,32,13930,-273,-40.3,1
1.740879996,81.09999847,1,10.2,8.0,0,28.5,28.5,0,32,0,0,0,7.4,371.1,1120,0,0,32,32,32,32,32,13930,-232,-44.8,1
1.629759991,81.19999695,1,10.2,8.5,0,28.5,28.5,0,32,0,0,0,6.7,371.2,1120,0,0,32,32,32,32,32,13930,-205,-46.5,1
2.537240009,81.59999847,1,10.0,8.5,0,28.5,28.5,0,32,0,0,0,7.9,371.1,1120,0,0,32,32,32,32,32,13930,259,50.1,1
2.537240009,81.59999847,1,10.0,8.5,0,28.5,28.5,0,32,0,0,0,6.5,371.1,1120,0,0,32,32,32,32,32,13930,344,28.3,1
3.278039965,81.69999695,1,9.8,8.5,0,28.5,28.5,0,32,0,0,0,2.9,371.2,1120,0,0,32,32,32,32,32,13930,99,-4.2,1
2.500200044,81.69999695,1,9.8,8.5,0,28.5,28.5,0,32,0,0,0,6.0,371.2,1120,0,0,32,32,32,32,32,13930,-115,-69.1,1
2.166839921,81.90000153,1,10.0,8.5,0,28.5,28.5,0,32,0,0,0,6.3,371.2,1120,0,0,32,32,32,32,32,13930,-298,-46.8,1
2.166839921,81.90000153,1,9.8,8.5,0,28.5,28.5,0,32,0,0,0,6.0,371.2,1120,0,0,32,32,32,32,32,13930,-188,-33.4,1
1.537159969,82.0,1,10.0,8.5,0,28.0,28.5,0,32,0,0,0,4.8,371.2,1120,0,0,32,32,32,32,32,13930,-84,-40.9,1
1.537159969,82.0,1,10.0,8.5,0,28.0,28.5,0,32,0,0,0,5.8,371.2,1120,0,0,32,32,32,32,32,13930,-26,-56.9,1
2.370559947,82.0,1,9.8,7.5,0,25.5,28.5,0,33,0,0,0,7.5,370.9,1000,0,0,32,32,32,32,33,13930,212,65.7,0
2.333519982,84.09999847,1,9.8,7.5,0,25.5,28.5,0,33,0,0,0,6.5,370.9,1000,0,0,32,32,32,32,33,13930,335,41.1,1
2.333519982,84.09999847,1,9.8,7.5,0,25.5,28.5,0,33,0,0,0,6.7,370.9,1000,0,0,32,32,32,32,33,13930,302,31.2,1
